Depth,GR,Log_ILD,DT,RHOB,NPHI,PHI,PERM,velocity,GRI,vshale,PHIeff,formation_factor,swirr,permeability,Facies_code
8590.5,91.8147,0.7886,140.2,2.1853,0.6504,0.2998,3513.580292623117,7132.667617689016,0.7096,0.4291985758477664,0.2422873908363993,8.264254600109819,0.06428162490210487,2692.213506683802,2
8591.0,90.5634,0.7907,139.5,2.1803,0.5503,0.303,3662.987464679197,7168.458781362007,0.695,0.4103745306148357,0.248009812897612,8.07774312273304,0.06355211689130835,2743.4332915808377,2
8591.5,86.7139,0.7833,138.6,2.1814,0.7529,0.3023,3629.7709320183,7215.007215007216,0.65,0.35659751825127195,0.2545159325543296,8.118011703024816,0.06371032766759568,2732.1824997573603,2
8592.0,83.2044,0.7771,138.9,2.1868,0.7822,0.2988,3468.152199322234,7199.424046076314,0.6091,0.3128223954094669,0.2568817990151314,8.323834069631781,0.06451292145621597,2676.3188371662004,2
8592.5,81.6581,0.786,139.1,2.19,0.8122,0.2968,3379.0504774390743,7189.072609633357,0.5911,0.29496515619172553,0.25727466907030877,8.444896121467199,0.064980366732834,2644.6888026824513,2
8593.0,80.9973,0.7949,139.5,2.1885,0.5737,0.2977,3418.8593960933936,7168.458781362007,0.5834,0.2875744053794494,0.2591650296791538,8.39010111808709,0.06476920996155151,2658.896032955359,2
8593.5,80.856,0.7938,138.4,2.1854,0.5611,0.2997,3509.010833931398,7225.43352601156,0.5817,0.28596225655270807,0.26138105762193714,8.270184382030958,0.06430468249680951,2690.6216501629947,2
8594.0,80.213,0.8003,140.5,2.1841,0.4614,0.3006,3550.350828044461,7117.437722419929,0.5742,0.2789331472924755,0.2632229582628083,8.21703980064753,0.06409773709206718,2704.9674754064513,2
8594.5,78.7996,0.8091,136.7,2.1854,0.5112,0.2997,3509.010833931398,7315.28895391368,0.5577,0.2639368876419266,0.26433245705598185,8.270184382030958,0.06430468249680951,2690.6216501629947,1
8595.0,74.4958,0.8077,136.4,2.1877,0.6106,0.2983,3445.658886963228,7331.378299120234,0.5075,0.22202621571971284,0.2685484870935585,8.35386003845779,0.06462917312815394,2668.3914154796867,0
8595.5,74.2324,0.8074,138.4,2.187,0.6747,0.2987,3463.641820480268,7225.43352601156,0.5044,0.21961075053339302,0.26927215942852534,8.329826600046637,0.0645361394880676,2674.7322907985063,0
8596.0,75.7752,0.8096,138.8,2.1827,0.8551,0.3015,3592.177852604041,7204.610951008645,0.5224,0.233907815946994,0.2701563526631028,8.164394078944769,0.06389207336964722,2719.3563129093814,0
8596.5,83.5033,0.8148,140.3,2.1793,0.7731,0.3037,3696.507966395631,7127.5837491090515,0.6126,0.3163913927094844,0.2613035533769291,8.037766523045672,0.06339466272110639,2754.710103186532,2
8597.0,83.5277,0.8089,140.5,2.1818,0.73,0.3021,3620.335938799015,7117.437722419929,0.6129,0.3166988000426561,0.25966236079428406,8.129571034019486,0.06375567046945504,2728.9727669506465,2
8597.5,87.0185,0.7945,142.2,2.1879,0.8399,0.2981,3436.702462758135,7032.348804500703,0.6536,0.3606749933749102,0.249769550887762,8.365914871178907,0.06467578708906026,2665.2241639112,2
8598.0,85.6248,0.7844,141.4,2.1896,0.8738,0.297,3387.856654236258,7072.135785007072,0.6373,0.34251006022194763,0.251103651930259,8.432674238239617,0.06493332826153152,2647.8422478607554,2
8598.5,86.2522,0.776,140.7,2.1839,0.8635,0.3007,3554.9741199684945,7107.320540156362,0.6447,0.35066266437030386,0.2537112029743793,8.211165754287387,0.0640748224901458,2706.5641110665706,2
8599.0,80.7606,0.772,139.8,2.1763,0.7745,0.3056,3789.0465583840073,7153.075822603719,0.5806,0.2849228406430719,0.26742033935382836,7.9307084981911515,0.06297105882145841,2785.449752819593,2
8599.5,76.2576,0.7835,140.4,2.1742,0.6562,0.307,3858.7120373247326,7122.507122507122,0.5281,0.23857455179889672,0.2750310100589478,7.8531552330683025,0.06266240991642559,2808.2226857524565,1
8600.0,71.4349,0.8016,138.5,2.1788,0.5194,0.304,3710.9676358890792,7220.216606498195,0.4718,0.1953390333327496,0.27782456953341156,8.020722385645472,0.06332741264904745,2759.550987687014,0
8600.5,68.5906,0.8027,138.5,2.1848,0.4704,0.3001,3527.324401991167,7220.216606498195,0.4386,0.17262044699013004,0.27696886010332256,8.246502582828398,0.0642125477723334,2696.992262338746,0
8601.0,71.3416,0.7954,139.4,2.1872,0.4641,0.2986,3459.137307446988,7173.601147776183,0.4707,0.19455491513534404,0.27252964137186386,8.335825453336785,0.06455937365455455,2673.146275446025,0
8601.5,73.2787,0.7955,140.3,2.1867,0.624,0.2989,3472.6684516113846,7127.5837491090515,0.4933,0.21111762525482275,0.2706102382158537,8.31784785331507,0.06448971954240099,2677.905914549126,0
8602.0,76.784,0.7919,140.6,2.1872,0.6307,0.2986,3459.137307446988,7112.375533428165,0.5342,0.24364492872422594,0.2659515795509537,8.335825453336785,0.06455937365455455,2673.146275446025,1
8602.5,79.6377,0.7606,140.4,2.1899,0.6476,0.2968,3379.0504774390743,7122.507122507122,0.5675,0.27276713447364825,0.26024920398053114,8.444896121467199,0.064980366732834,2644.6888026824513,1
8603.0,82.5501,0.7401,140.0,2.1929,0.5216,0.2949,3296.5250799223904,7142.857142857143,0.6015,0.305182005311696,0.25400561128823274,8.562309625757056,0.0654305342548762,2614.8370109346743,2
8603.5,88.6162,0.7464,139.4,2.1948,0.7593,0.2937,3245.445368883554,7173.601147776183,0.6722,0.382352268969644,0.24246479595806772,8.637701753928303,0.06571796464410741,2596.082016434579,2
8604.0,82.8497,0.7565,135.5,2.1948,0.6476,0.2937,3245.445368883554,7380.073800738008,0.605,0.3086821117860648,0.25233659702066735,8.637701753928303,0.06571796464410741,2596.082016434579,2
8604.5,83.9759,0.7698,135.9,2.1932,0.5554,0.2947,3287.9563045481887,7358.351729212656,0.6181,0.3220649462340382,0.2515432972046389,8.57480786099357,0.06547827067429916,2611.705868373644,2
8605.0,81.516,0.7915,133.7,2.1931,0.4684,0.2948,3292.237904470463,7479.431563201198,0.5894,0.29332085460408724,0.2554950054830523,8.568555404718664,0.06545439406456477,2613.2711741469075,2
8605.5,85.0885,0.8099,134.3,2.2009,0.4508,0.2897,3080.827381916696,7446.016381236038,0.6311,0.3357976194262512,0.24470311899688235,8.896156714147788,0.06669391544266909,2534.117622785396,2
8606.0,86.6061,0.8458,132.8,2.2185,0.4489,0.2784,2659.516979615812,7530.12048192771,0.6488,0.3552467042673161,0.23079694162817962,9.690648542165018,0.06960836351389471,2363.65855288364,2
8606.5,83.0302,0.8751,131.9,2.2429,0.5164,0.2626,2165.2366254172503,7581.50113722517,0.6071,0.3107973059714182,0.22095316099982995,10.98773148532608,0.07412061617838211,2136.6859624361887,2
8607.0,80.7602,0.8484,133.9,2.2643,0.6335,0.2488,1809.3035304347432,7468.259895444361,0.5806,0.2849228406430719,0.21062033935382835,12.339949462022823,0.07854918669859931,1949.2893752738844,2
8607.5,85.2614,0.8214,137.4,2.2698,0.6054,0.2453,1728.7427046614248,7278.020378457059,0.6331,0.33795127213773407,0.20001452953354362,12.721606583238358,0.0797546443263286,1903.368870922932,2
8608.0,92.2715,0.8099,141.6,2.258,0.5552,0.2529,1908.4621074917245,7062.146892655367,0.7149,0.4362082263329202,0.1944480976713887,11.913838438425651,0.07718108070772801,2003.9092692879308,2
8608.5,94.9052,0.8016,141.1,2.2412,0.5026,0.2637,2196.45480977503,7087.172218284904,0.7456,0.4787402743297672,0.19954880323981117,10.889424056213405,0.07378829194463511,2152.0585310748334,2
8609.0,90.6653,0.795,141.1,2.2317,0.7723,0.2699,2381.019901495487,7087.172218284904,0.6961,0.4117683591024449,0.21472303988027236,10.35870553656951,0.0719677203215772,2239.9055891367457,2
8609.5,90.4915,0.7992,138.0,2.23,0.9755,0.271,2415.349229464482,7246.376811594203,0.6941,0.4092370465998703,0.21616223575561738,10.268516708703485,0.0716537392907847,2255.7045575160832,2
8610.0,92.6089,0.8048,139.8,2.2323,0.9698,0.2695,2368.657848832257,7153.075822603719,0.7188,0.44142746430076113,0.210348719783698,10.391789358891112,0.07208255461237174,2234.176440003081,2
8610.5,93.9141,0.8095,134.3,2.2371,0.5357,0.2664,2275.002903119824,7446.016381236038,0.734,0.4622747089341265,0.20445518900282708,10.653519752384028,0.07298465507346058,2190.063606520389,2
8611.0,89.8604,0.8235,140.1,2.2421,0.4455,0.2632,2182.209314975705,7137.758743754462,0.6868,0.40010716229463006,0.20958564025251955,10.933948824361435,0.07393899114933011,2145.063034763614,2
8611.5,94.297,0.8408,139.2,2.2426,0.5135,0.2628,2170.87946995552,7183.908045977012,0.7385,0.4686041234452105,0.20000704745834175,10.969760948412347,0.07405997889687907,2139.4761958491604,2
8612.0,97.6397,0.8442,139.3,2.2362,0.6489,0.267,2292.836020094649,7178.750897343862,0.7775,0.5266297218334899,0.19643161727431235,10.602114192026354,0.07280835869605341,2198.5617486453543,2
8612.5,98.9915,0.8462,139.3,2.2254,0.6749,0.2739,2508.2450441350443,7178.750897343862,0.7933,0.5518400920572646,0.1999534276643265,10.036188742664667,0.07083850909874045,2297.6643688048707,2
8613.0,94.8463,0.8456,139.1,2.2165,0.561,0.2797,2704.892576958414,7189.072609633357,0.7449,0.4777327141119598,0.21568381630899738,9.594070087704347,0.06926063126951829,2382.923730513371,2
8613.5,83.8058,0.8303,139.9,2.2178,0.4991,0.2788,2673.3970294410638,7147.962830593281,0.6161,0.31999257045678153,0.23592099555879126,9.660780955997891,0.06950101062573799,2369.576741643415,2
8614.0,80.4672,0.8179,140.7,2.2294,0.4181,0.2714,2427.954964982363,7107.320540156362,0.5772,0.2817285770688039,0.23364837067278024,10.2360058719793,0.07154021900993629,2261.46556720839,2
8614.5,77.81,0.8282,141.8,2.2387,0.3571,0.2654,2245.588734227856,7052.186177715091,0.5462,0.2538539558113479,0.2313835699212794,10.74001071537794,0.07328032039837824,2175.942516973298,1
8615.0,82.0096,0.8454,136.9,2.2335,0.3226,0.2687,2344.125958450169,7304.601899196494,0.5952,0.29896044446072856,0.22863930044226236,10.458423081891787,0.07231328744391237,2222.743630169907,2
8615.5,83.0489,0.862,139.3,2.2169,0.3559,0.2794,2694.353047510661,7178.750897343862,0.6073,0.3109993478078746,0.2377260873937448,9.616231848464748,0.06934057920317924,2378.4699551211124,2
8616.0,82.9342,0.8531,134.3,2.2026,0.4109,0.2886,3037.03962140592,7446.016381236038,0.606,0.3096879264136745,0.24710181786056765,8.969218147587723,0.06696722387701211,2517.2263638792174,2
8616.5,80.3183,0.8281,134.8,2.1987,0.4455,0.2912,3141.5571677834773,7418.397626112759,0.5754,0.28004873892581644,0.2536734689839406,8.797924740898093,0.06632467391890477,2557.254705300537,2
8617.0,80.2349,0.819,136.7,2.2024,0.4633,0.2888,3044.9544803358817,7315.28895391368,0.5745,0.27921172341010486,0.25138562906304596,8.955869019833436,0.06691737076362697,2520.2927227415867,2
8617.5,73.8048,0.8141,139.2,2.2096,0.5308,0.2841,2864.29439541822,7183.908045977012,0.4994,0.2157550793446516,0.2551888193678167,9.277448174792813,0.06810817929879205,2448.7948357471164,0
8618.0,78.192,0.8081,139.2,2.2184,0.6982,0.2785,2662.980221410556,7183.908045977012,0.5506,0.25767669089040685,0.2439713234206855,9.683168975628563,0.06958149529734382,2365.1373035567826,1
8618.5,80.8982,0.803,138.1,2.2243,0.6026,0.2746,2531.1983392576444,7241.129616220131,0.5822,0.2864356885575847,0.23621761773328365,9.98126402585786,0.07064440539015761,2307.859506371246,2
8619.0,84.69,0.7993,138.5,2.2233,0.5252,0.2753,2554.361683138523,7220.216606498195,0.6264,0.33077980702181464,0.23097550585907684,9.926778582140043,0.07045132568710132,2318.08066344229,2
8619.5,83.2595,0.7999,139.6,2.2171,0.517,0.2793,2690.8490049312595,7163.323782234957,0.6097,0.31343195053064227,0.23730011862889394,9.62363577074524,0.06936726811236421,2376.9864253464943,2
8620.0,80.9479,0.7843,139.3,2.2101,0.5178,0.2838,2853.1337617632294,7178.750897343862,0.5828,0.2870046089080166,0.24534138240632578,9.298546100960273,0.06818557802409639,2444.270966784794,2
8620.5,79.536,0.7518,144.2,2.2044,0.56,0.2875,2993.8742157799984,6934.812760055479,0.5663,0.27167391806471425,0.25109569497932827,9.04316206647951,0.0672427024534243,2500.399357583638,1
8621.0,74.9836,0.7259,143.5,2.1986,0.4536,0.2912,3141.5571677834773,6968.641114982578,0.5132,0.22651798495050862,0.26084659001663185,8.797924740898093,0.06632467391890477,2557.254705300537,0
8621.5,70.9528,0.7052,142.4,2.1914,0.4174,0.2959,3339.705090571485,7022.471910112359,0.4662,0.191370094658463,0.27025640731576595,8.500217030287775,0.06519285631987516,2630.5245846140974,0
8622.0,70.6696,0.6953,140.9,2.1853,0.4313,0.2998,3513.580292623117,7097.232079488999,0.4629,0.18905780942298397,0.2744662535373202,8.264254600109819,0.06428162490210487,2692.213506683802,0
8622.5,72.351,0.6957,142.1,2.1826,0.4754,0.3015,3592.177852604041,7037.297677691767,0.4825,0.20308289511738364,0.2742868920542706,8.164394078944769,0.06389207336964722,2719.3563129093814,0
8623.0,74.5142,0.7034,137.2,2.1827,0.4864,0.3015,3592.177852604041,7288.62973760933,0.5077,0.22218271261762673,0.271727516509238,8.164394078944769,0.06389207336964722,2719.3563129093814,0
8623.5,76.8874,0.7209,140.9,2.1816,0.4258,0.3022,3625.05036582857,7097.232079488999,0.5354,0.2446517509848671,0.26941666536802783,8.123788356287614,0.06373299128507784,2730.577367846091,1
8624.0,77.087,0.744,140.9,2.1776,0.4497,0.3048,3749.803881410328,7097.232079488999,0.5377,0.24659017609325162,0.2717569164035043,7.97552939010162,0.06314875054227763,2772.483377732737,1
8624.5,79.0072,0.7497,140.9,2.1765,0.4309,0.3055,3784.1188520879855,7097.232079488999,0.5601,0.26607892067371186,0.2698454246297226,7.936290898387451,0.06299321748564464,2783.8270973765066,1
8625.0,84.5361,0.7616,142.8,2.1837,0.4327,0.3008,3559.603432375928,7002.801120448179,0.6246,0.32887405258869806,0.2567308769531145,8.205297858096424,0.06405192369514137,2708.1612777422556,2
8625.5,82.8987,0.7614,140.6,2.188,0.4529,0.2981,3436.702462758135,7112.375533428165,0.6055,0.30918469665528625,0.2566692506481916,8.365914871178907,0.06467578708906026,2665.2241639112,2
8626.0,77.8572,0.7507,147.8,2.1754,0.5521,0.3062,3818.7478437784416,6765.899864682002,0.5467,0.25428618821674465,0.27212565077895623,7.8973345984173795,0.06283842215721755,2795.1968368231182,1
8626.5,71.6181,0.742,141.9,2.1544,0.7198,0.3197,4552.179682674777,7047.216349541931,0.4739,0.19684214283697918,0.2933231528598448,7.197721217287631,0.05999050432063241,3019.560182971999,0
8627.0,73.6919,0.7329,146.4,2.1481,0.7585,0.3238,4801.661128020358,6830.601092896175,0.4981,0.2147606771841953,0.2950220692573178,7.003199108776336,0.059174314988753085,3089.616075525838,0
8627.5,79.5441,0.7207,143.5,2.1632,0.5951,0.3141,4232.234116249041,6968.641114982578,0.5664,0.27176489098361595,0.27768350460819546,7.476453322531507,0.06114103909213314,2925.316332091008,1
8628.0,79.0039,0.7158,139.7,2.1778,0.4938,0.3046,3740.0568822587634,7158.196134574088,0.5601,0.26607892067371186,0.2689454246297226,7.986792595814193,0.06319332478915077,2769.2470941240344,1
8628.5,79.3555,0.724,146.8,2.1743,0.4858,0.3069,3853.6937301311273,6811.989100817438,0.5642,0.26976886641044656,0.27075097190100017,7.858657822575927,0.06268435938324618,2806.5925960782497,1
8629.0,72.9247,0.7392,144.9,2.1628,0.5883,0.3143,4243.263783347421,6901.311249137336,0.4892,0.20804116873968098,0.28642248338888276,7.466228382449975,0.061099215962440855,2928.6535089338536,0
8629.5,72.5106,0.7466,143.2,2.1558,0.6983,0.3188,4499.174475471901,6983.2402234636875,0.4843,0.20440660983595385,0.29140951428198214,7.241479692981797,0.060172583844230076,3004.3015394314925,0
8630.0,71.4088,0.7496,142.9,2.1501,0.7727,0.3225,4721.111444170931,6997.900629811056,0.4715,0.1951249634882936,0.29635325489256864,7.064034208632416,0.05943077573375774,3067.306586103853,0
8630.5,67.7124,0.7523,140.8,2.1462,0.566,0.325,4877.233949327802,7102.272727272727,0.4284,0.16602028045502074,0.3027532824190272,6.9477224918666876,0.05893947103540499,3110.2891032503494,0
8631.0,59.5978,0.7619,140.8,2.165,0.4606,0.3129,4166.655578101897,7102.272727272727,0.3337,0.11232454338524755,0.29784851118637684,7.538235981332097,0.061393142863564565,2905.337876520903,0
8631.5,63.5052,0.7507,138.9,2.2132,0.4627,0.2818,2779.832731034027,7199.424046076314,0.3793,0.1365566514686688,0.2635014087031984,9.441012304174127,0.06870593971475147,2414.233973177971,0
8632.0,70.0527,0.7425,140.8,2.2525,0.4925,0.2565,1999.999030405316,7102.272727272727,0.4557,0.18408023996541123,0.2318332478446349,11.557232366939019,0.07601720978482115,2052.604172845941,0
8632.5,75.7832,0.7404,139.2,2.2523,0.5452,0.2566,2002.6034432684944,7183.908045977012,0.5225,0.23398910196090994,0.22524546033723805,11.547550963337045,0.07598536360160767,2053.9666326533797,0
8633.0,75.4164,0.753,138.0,2.219,0.6127,0.2781,2649.1542547659506,7246.376811594203,0.5182,0.23051255997024994,0.24721131696398652,9.713138098303874,0.06968908845114805,2359.225486931112,0
8633.5,75.226,0.7707,136.7,2.1874,0.5136,0.2985,3454.6386525938283,7315.28895391368,0.516,0.22874863465068745,0.2678476829568079,8.341830638294514,0.06458262397229814,2671.5607911087404,0
8634.0,83.0909,0.7889,141.1,2.1781,0.4573,0.3045,3735.192887699124,7087.172218284904,0.6078,0.3115049060264728,0.2627583425924526,7.992432939564465,0.06321563469413427,2767.629748844043,2
8634.5,87.5643,0.7994,138.4,2.1887,0.4265,0.2976,3414.4131232087075,7225.43352601156,0.66,0.36801744647024975,0.2482856621729865,8.396163686220728,0.06479260639232198,2657.3153277540277,2
8635.0,93.4618,0.7939,140.6,2.206,0.4552,0.2865,2955.165552286211,7112.375533428165,0.7288,0.45505111718715446,0.22552315029692127,9.1111614611431,0.06749504226661059,2485.157835508344,2
8635.5,88.5664,0.7905,138.7,2.216,0.4915,0.28,2715.473333995504,7209.805335255949,0.6717,0.38175591982283485,0.22884470674374016,9.571983076801098,0.06918086107010052,2387.3822850086935,2
8636.0,89.2133,0.7881,141.3,2.2182,0.4709,0.2786,2666.4479730632274,7077.1408351026175,0.6792,0.3907819517411955,0.22623521846667982,9.675697864142986,0.06955464709184782,2366.6165852411104,2
8636.5,89.517,0.7818,140.0,2.2231,0.4423,0.2754,2557.687990963493,7142.857142857143,0.6827,0.3950538841183723,0.2224627795281381,9.919030536397178,0.07042382599801426,2319.542952779815,2
8637.0,92.8767,0.7674,139.9,2.2319,0.4997,0.2697,2374.8308314284395,7147.962830593281,0.7219,0.44561348968332176,0.20998779238243487,10.37522812737111,0.07202509329175183,2237.0399525516586,2
8637.5,95.0711,0.75,140.5,2.2416,0.5541,0.2635,2190.745486342553,7117.437722419929,0.7475,0.481484216146159,0.1989811150364147,10.90720202963557,0.07384850042362258,2149.258739527739,2
8638.0,93.677,0.7422,141.8,2.2471,0.597,0.2599,2090.478387380012,7052.186177715091,0.7313,0.45851197485607265,0.19845939536928628,11.234614856075899,0.07494869864139037,2099.225700632788,2
8638.5,94.4099,0.7518,141.3,2.2402,0.5528,0.2644,2216.554869611728,7077.1408351026175,0.7398,0.4704462616928043,0.20136020093316426,10.827534351492059,0.0735783064207517,2161.8745282303576,2
8639.0,88.7062,0.7728,140.7,2.2221,0.5487,0.2761,2581.0937452877724,7107.320540156362,0.6733,0.3836669319873217,0.2246886311136989,9.865041469403996,0.07023190681379794,2329.7938464373506,2
8639.5,84.3398,0.788,140.7,2.2118,0.6091,0.2827,2812.5822077882767,7107.320540156362,0.6224,0.32655671299024314,0.23894140045930742,9.376509570661575,0.06847083163895987,2427.7243352014493,2
8640.0,80.5008,0.7738,138.9,2.2215,0.6265,0.2765,2594.56450334754,7199.424046076314,0.5776,0.28210292871735804,0.23869820755187404,9.834383679123219,0.07012269133142003,2335.663182189635,2
