DEPTH(m),CALI,GR,RESD,RESM,DENSITY,NEUTRON,DTC,DTS
3043.428,13.854,106.88,1.518,1.743,2.365,0.4,111.497,234.789
3043.58,14.131,102.798,1.478,1.693,2.358,0.389,108.405,239.336
3043.733,14.302,103.178,1.422,1.62,2.359,0.376,103.815,241.279
3043.885,14.993,100.331,1.348,1.526,2.373,0.38,102.952,241.454
3044.038,15.499,104.545,1.292,1.454,2.392,0.365,103.464,240.77
3044.19,15.397,102.542,1.324,1.494,2.405,0.381,102.878,241.17
3044.342,16.252,110.939,1.289,1.449,2.408,0.386,102.637,241.228
3044.495,16.833,124.954,1.266,1.42,2.406,0.362,102.487,238.826
3044.647,14.784,114.963,1.348,1.521,2.4,0.378,101.976,232.636
3044.8,13.367,119.312,1.342,1.512,2.393,0.35,102.028,226.531
3044.952,13.434,124.967,1.381,1.558,2.385,0.351,103.737,226.105
3045.104,13.56,127.452,1.436,1.626,2.379,0.333,103.62,229.637
3045.257,13.707,126.493,1.462,1.657,2.381,0.36,103.493,234.136
3045.409,13.849,126.282,1.45,1.638,2.383,0.366,102.63,237.876
3045.562,14.006,127.594,1.412,1.588,2.379,0.376,103.32,238.786
3045.714,14.098,123.785,1.391,1.559,2.369,0.357,102.751,236.28
3045.866,14.028,115.522,1.375,1.535,2.361,0.357,102.057,232.238
3046.019,13.809,109.103,1.366,1.523,2.362,0.374,102.272,229.491
3046.171,13.557,107.391,1.351,1.502,2.371,0.378,103.444,228.587
3046.323,13.436,108.686,1.36,1.511,2.385,0.384,103.105,228.734
3046.476,13.487,118.51,1.38,1.533,2.392,0.376,104.03,228.858
3046.628,13.598,120.888,1.405,1.562,2.39,0.402,104.925,227.503
3046.781,13.716,123.561,1.437,1.601,2.381,0.411,104.131,223.866
3046.933,13.828,119.85,1.452,1.619,2.379,0.394,103.187,219.223
3047.086,13.936,128.664,1.447,1.613,2.387,0.363,101.833,214.485
3047.238,14.022,126.962,1.451,1.62,2.4,0.344,101.683,208.996
3047.39,14.018,124.094,1.464,1.638,2.409,0.336,100.804,203.306
3047.543,13.87,116.749,1.469,1.649,2.414,0.329,102.363,199.349
3047.695,13.649,117.372,1.442,1.618,2.417,0.333,102.861,198.087
3047.848,13.493,115.982,1.388,1.553,2.412,0.353,106.13,201.458
3048.0,13.462,111.898,1.319,1.469,2.397,0.404,125.026,209.032
3048.152,13.588,111.107,1.273,1.415,2.378,0.406,121.022,216.418
3048.305,13.785,112.954,1.286,1.433,2.367,0.421,120.306,222.948
3048.457,13.928,113.368,1.338,1.5,2.366,0.397,116.589,230.248
3048.61,13.997,116.23,1.388,1.567,2.37,0.421,116.016,236.515
3048.762,14.001,115.576,1.459,1.663,2.376,0.408,115.442,240.357
3048.914,13.957,121.515,1.534,1.764,2.381,0.401,113.15,244.798
3049.067,13.885,120.228,1.501,1.72,2.382,0.386,110.857,250.509
3049.219,13.774,120.758,1.409,1.602,2.372,0.391,109.349,255.004
3049.372,13.635,122.115,1.302,1.465,2.353,0.413,109.31,256.558
3049.524,13.586,124.024,1.234,1.378,2.333,0.416,109.512,254.144
3049.677,13.653,124.569,1.236,1.382,2.321,0.419,111.279,249.012
3049.829,13.771,119.026,1.325,1.495,2.319,0.426,112.139,242.919
3049.981,13.925,115.125,1.418,1.615,2.321,0.428,114.857,236.072
3050.134,14.064,116.41,1.494,1.713,2.325,0.399,119.798,229.681
3050.286,14.121,120.998,1.578,1.822,2.334,0.38,117.122,224.14
3050.438,14.002,119.75,1.67,1.944,2.348,0.355,113.776,217.964
3050.591,13.731,114.884,1.703,1.986,2.364,0.329,106.328,212.322
3050.743,13.49,109.217,1.628,1.885,2.375,0.26,100.459,207.822
3050.896,13.316,106.932,1.589,1.832,2.384,0.224,105.293,203.6
3051.048,13.39,109.122,1.579,1.82,2.38,0.23,84.811,200.285
3051.2,13.574,107.078,1.572,1.811,2.355,0.247,85.254,198.567
3051.353,13.702,105.821,1.596,1.843,2.312,0.259,89.603,198.519
3051.505,13.838,97.336,1.646,1.911,2.271,0.263,95.098,199.585
3051.658,13.973,96.319,1.679,1.956,2.242,0.274,99.535,201.142
3051.81,13.948,92.885,1.686,1.966,2.218,0.274,116.572,202.529
3051.962,13.7,91.702,1.786,2.104,2.216,0.268,102.5,202.695
3052.115,13.372,94.73,1.866,2.217,2.254,0.256,101.576,202.019
3052.267,13.239,102.331,1.799,2.123,2.324,0.272,100.286,201.094
3052.42,13.286,115.381,1.824,2.159,2.388,0.298,99.762,200.059
3052.572,13.432,116.064,1.849,2.194,2.418,0.348,95.664,200.822
3052.724,13.58,120.804,1.817,2.147,2.422,0.379,98.177,203.906
3052.877,13.69,117.232,1.766,2.076,2.416,0.387,99.528,207.987
3053.029,13.8,119.9,1.756,2.062,2.41,0.4,100.257,212.537
3053.182,13.856,115.716,1.689,1.971,2.406,0.384,101.367,215.717
3053.334,13.807,114.732,1.703,1.99,2.398,0.393,104.072,216.692
3053.486,13.71,114.458,1.719,2.01,2.389,0.394,110.612,216.589
3053.639,13.601,115.835,1.715,2.005,2.377,0.405,115.072,216.166
3053.791,13.494,118.271,1.707,1.994,2.368,0.403,104.668,216.391
3053.944,13.455,120.037,1.703,1.988,2.365,0.402,102.34,216.219
3054.096,13.52,117.485,1.673,1.947,2.376,0.423,101.263,214.56
3054.248,13.672,112.993,1.623,1.879,2.391,0.412,102.126,211.369
3054.401,13.847,108.619,1.58,1.822,2.404,0.381,101.377,207.525
3054.553,13.982,113.628,1.578,1.819,2.405,0.371,101.462,205.036
3054.706,14.058,116.989,1.577,1.817,2.401,0.387,99.639,203.856
3054.858,14.061,121.034,1.581,1.822,2.401,0.397,98.258,202.223
3055.01,13.984,117.476,1.605,1.855,2.405,0.378,98.815,200.381
3055.163,13.846,118.199,1.622,1.879,2.409,0.359,99.18,199.787
3055.315,13.685,117.587,1.621,1.878,2.404,0.354,98.219,200.811
3055.468,13.595,117.229,1.545,1.777,2.397,0.359,96.641,202.371
3055.62,13.653,120.922,1.502,1.722,2.394,0.372,96.8,203.621
3055.772,13.766,116.049,1.526,1.753,2.401,0.373,96.745,204.757
3055.925,13.865,120.819,1.516,1.741,2.417,0.398,96.582,206.038
3056.077,13.949,116.628,1.499,1.72,2.433,0.416,96.162,207.403
3056.229,14.031,117.588,1.477,1.69,2.439,0.416,96.11,209.231
3056.382,14.196,118.537,1.464,1.674,2.438,0.389,100.234,211.678
3056.534,14.165,113.634,1.499,1.72,2.438,0.371,102.23,213.713
3056.687,14.022,115.749,1.471,1.682,2.434,0.379,103.844,214.803
3056.839,13.877,111.192,1.46,1.666,2.422,0.369,102.038,215.231
3056.992,13.745,118.01,1.488,1.701,2.414,0.363,99.622,214.648
3057.144,13.708,123.373,1.483,1.692,2.419,0.343,99.121,211.617
3057.296,13.78,124.341,1.499,1.711,2.434,0.342,98.125,207.154
3057.449,13.887,122.632,1.516,1.732,2.445,0.315,98.454,202.601
3057.601,13.954,116.432,1.514,1.727,2.448,0.326,96.37,197.729
3057.754,14.034,121.344,1.515,1.725,2.446,0.328,94.938,193.689
3057.906,14.079,124.682,1.506,1.711,2.44,0.34,96.738,192.111
3058.058,14.026,131.055,1.519,1.723,2.435,0.323,96.927,192.57
3058.211,13.979,128.971,1.545,1.753,2.431,0.32,97.132,193.623
3058.363,13.922,128.905,1.559,1.769,2.425,0.319,97.318,194.89
3058.516,13.806,125.222,1.533,1.732,2.421,0.344,97.539,196.088
3058.668,13.687,123.381,1.526,1.72,2.42,0.376,98.066,197.206
3058.82,13.691,119.556,1.496,1.679,2.422,0.399,98.516,198.277
3058.973,13.824,119.781,1.497,1.677,2.424,0.387,100.114,200.185
3059.125,13.984,119.608,1.505,1.684,2.418,0.367,100.397,203.428
3059.278,14.121,126.041,1.501,1.677,2.407,0.355,103.135,205.844
3059.43,14.194,127.724,1.511,1.688,2.396,0.38,103.369,207.637
3059.583,14.149,130.186,1.565,1.753,2.385,0.405,103.932,210.831
3059.735,14.048,127.117,1.566,1.754,2.38,0.415,105.521,212.955
3059.887,13.924,127.756,1.525,1.701,2.379,0.41,106.178,213.82
3060.04,13.777,125.054,1.485,1.652,2.38,0.38,106.452,216.005
3060.192,13.687,127.558,1.452,1.61,2.379,0.383,106.634,219.888
3060.344,13.706,126.758,1.452,1.61,2.376,0.408,106.764,224.148
3060.497,13.8,128.868,1.442,1.599,2.378,0.446,106.676,227.616
3060.649,13.933,122.555,1.396,1.542,2.382,0.457,107.803,229.708
3060.802,14.043,119.736,1.344,1.48,2.386,0.417,107.786,230.281
3060.954,14.122,117.852,1.309,1.436,2.386,0.403,107.09,229.686
3061.106,14.168,125.575,1.289,1.413,2.384,0.395,106.445,227.996
3061.259,14.175,129.578,1.312,1.44,2.387,0.405,101.953,223.702
3061.411,14.101,125.158,1.347,1.483,2.401,0.385,99.124,215.596
3061.564,13.964,119.113,1.376,1.519,2.42,0.349,95.42,208.658
3061.716,13.86,116.851,1.439,1.595,2.432,0.318,95.706,205.057
3061.868,13.832,124.334,1.523,1.699,2.43,0.311,96.729,201.71
3062.021,13.895,131.752,1.554,1.738,2.422,0.333,97.041,198.925
3062.173,13.995,130.215,1.508,1.681,2.417,0.352,98.376,196.364
3062.326,14.088,129.763,1.527,1.706,2.42,0.343,97.197,194.415
3062.478,14.189,128.344,1.541,1.724,2.426,0.324,96.702,193.147
3062.63,14.314,128.006,1.555,1.742,2.426,0.337,96.23,193.459
3062.783,14.365,125.272,1.577,1.771,2.425,0.342,97.51,196.014
3062.935,14.249,119.014,1.545,1.732,2.424,0.35,96.969,198.558
3063.088,14.037,118.673,1.53,1.714,2.424,0.354,97.09,199.583
3063.24,13.89,115.631,1.566,1.761,2.421,0.377,98.76,199.358
3063.392,13.84,114.408,1.592,1.795,2.415,0.383,99.74,198.862
3063.545,13.863,117.973,1.612,1.822,2.404,0.348,100.501,198.864
3063.697,13.958,120.42,1.58,1.782,2.396,0.331,100.762,198.963
3063.85,14.078,127.209,1.474,1.648,2.395,0.344,99.505,199.171
3064.002,14.199,129.237,1.417,1.577,2.401,0.409,97.419,199.736
3064.154,14.269,130.38,1.454,1.624,2.407,0.425,97.868,201.655
3064.307,14.254,131.064,1.466,1.639,2.404,0.423,99.232,204.168
3064.459,14.142,124.858,1.454,1.624,2.397,0.364,101.504,205.995
3064.612,14.021,122.975,1.456,1.624,2.392,0.353,102.699,206.327
3064.764,13.939,115.203,1.46,1.629,2.393,0.351,103.496,205.913
3064.917,13.889,111.805,1.435,1.597,2.398,0.357,101.966,206.158
3065.069,13.92,113.005,1.426,1.586,2.402,0.35,101.722,207.194
3065.221,14.057,119.646,1.44,1.602,2.402,0.336,100.632,209.546
3065.374,14.227,127.234,1.441,1.603,2.395,0.348,99.86,213.728
3065.526,14.387,127.195,1.42,1.577,2.384,0.362,100.957,218.317
3065.678,14.48,123.444,1.431,1.59,2.372,0.383,101.784,220.913
3065.831,14.504,120.903,1.433,1.592,2.369,0.391,102.262,221.744
3065.983,14.481,125.073,1.419,1.574,2.376,0.372,102.585,220.814
3066.135,14.354,128.993,1.428,1.584,2.384,0.371,103.675,218.327
3066.288,14.174,130.969,1.409,1.56,2.385,0.378,104.036,216.606
3066.44,14.123,126.16,1.389,1.535,2.384,0.405,104.04,216.185
3066.593,14.066,123.209,1.38,1.523,2.389,0.413,103.063,215.755
3066.745,14.016,117.335,1.389,1.534,2.401,0.382,102.536,215.12
3066.898,14.099,116.503,1.435,1.591,2.412,0.374,103.135,214.355
3067.05,14.218,119.239,1.454,1.615,2.416,0.348,102.734,212.769
3067.202,14.3,121.768,1.436,1.595,2.416,0.356,103.2,210.451
3067.355,14.361,125.737,1.451,1.615,2.418,0.351,102.331,207.764
3067.507,14.346,120.636,1.454,1.62,2.422,0.356,101.947,205.396
3067.66,14.206,115.964,1.441,1.605,2.424,0.357,103.604,203.576
3067.812,14.092,111.832,1.439,1.606,2.426,0.35,103.167,203.648
3067.964,14.026,112.816,1.441,1.61,2.428,0.347,103.132,206.162
3068.117,13.947,118.225,1.329,1.473,2.429,0.359,104.326,207.92
3068.269,13.976,125.737,1.292,1.428,2.426,0.359,105.785,208.559
3068.422,14.143,124.868,1.317,1.459,2.42,0.357,105.843,209.884
3068.574,14.283,126.868,1.339,1.487,2.413,0.393,105.758,212.098
3068.726,14.37,129.461,1.315,1.457,2.405,0.407,103.936,216.052
3068.879,14.389,130.476,1.296,1.433,2.396,0.422,102.331,219.642
3069.031,14.327,128.64,1.337,1.484,2.397,0.398,102.035,222.553
3069.184,14.182,118.446,1.39,1.549,2.408,0.389,99.447,224.86
3069.336,14.012,119.946,1.389,1.546,2.437,0.385,97.946,222.293
3069.488,13.915,116.487,1.384,1.538,2.481,0.353,95.56,218.249
3069.641,13.941,115.621,1.4,1.557,2.518,0.327,93.076,215.38
3069.793,14.023,116.824,1.452,1.622,2.516,0.324,96.178,211.764
3069.946,14.074,119.535,1.622,1.834,2.47,0.319,99.941,209.744
3070.098,14.142,124.832,1.656,1.878,2.415,0.331,102.656,210.025
3070.25,14.219,122.906,1.609,1.817,2.383,0.31,103.06,211.85
3070.403,14.272,125.135,1.606,1.815,2.374,0.3,102.256,215.387
3070.555,14.294,126.365,1.623,1.837,2.371,0.304,102.122,218.135
3070.708,14.23,127.263,1.62,1.832,2.37,0.323,101.859,219.443
3070.86,14.083,128.656,1.574,1.773,2.369,0.358,101.383,220.901
3071.012,13.948,128.424,1.536,1.724,2.37,0.376,103.73,223.249
3071.165,13.973,129.241,1.478,1.651,2.377,0.374,104.499,225.547
3071.317,14.079,126.36,1.405,1.561,2.384,0.364,104.925,227.115
3071.469,14.142,121.431,1.35,1.494,2.388,0.368,105.804,228.063
3071.622,14.172,123.439,1.289,1.419,2.388,0.373,106.641,225.168
3071.774,14.21,123.189,1.248,1.369,2.387,0.399,107.581,220.711
3071.927,14.217,124.917,1.176,1.283,2.385,0.404,108.132,220.681
3072.079,14.211,125.382,1.137,1.236,2.384,0.439,108.203,223.334
3072.232,14.153,125.291,1.14,1.239,2.391,0.437,107.881,226.634
3072.384,14.008,120.479,1.168,1.274,2.404,0.446,108.092,229.681
3072.536,13.881,114.092,1.175,1.282,2.426,0.427,106.025,231.753
3072.689,13.839,115.677,1.19,1.3,2.446,0.41,104.954,232.666
3072.841,13.876,118.508,1.237,1.356,2.471,0.387,104.134,231.947
3072.994,13.944,121.225,1.249,1.371,2.478,0.382,105.589,231.633
3073.146,14.048,114.404,1.26,1.385,2.457,0.364,105.146,231.284
3073.298,14.193,117.905,1.25,1.372,2.427,0.369,105.964,229.912
3073.451,14.316,119.088,1.217,1.333,2.409,0.357,106.41,229.27
3073.603,14.358,128.977,1.206,1.32,2.408,0.406,106.973,228.752
3073.756,14.302,123.604,1.27,1.396,2.405,0.396,105.267,227.68
3073.908,14.206,121.44,1.332,1.472,2.392,0.412,105.303,225.703
3074.06,14.075,116.66,1.326,1.464,2.384,0.361,104.141,224.613
3074.213,13.975,120.184,1.358,1.503,2.381,0.375,104.928,222.528
3074.365,13.951,120.757,1.413,1.571,2.381,0.367,104.805,221.555
3074.518,13.98,118.062,1.382,1.531,2.379,0.381,103.682,221.956
3074.67,14.053,117.956,1.337,1.477,2.38,0.391,103.584,221.49
3074.823,14.133,113.967,1.328,1.466,2.381,0.368,102.939,221.446
3074.975,14.223,118.299,1.364,1.51,2.384,0.384,102.194,221.206
3075.127,14.278,120.773,1.407,1.564,2.398,0.364,103.005,219.817
3075.28,14.235,122.133,1.428,1.59,2.413,0.368,102.822,217.841
3075.432,14.061,117.14,1.401,1.557,2.417,0.362,104.561,217.229
3075.584,13.908,115.111,1.375,1.525,2.406,0.378,105.563,218.59
3075.737,13.85,121.363,1.412,1.571,2.39,0.409,105.941,218.807
3075.889,13.848,122.915,1.385,1.539,2.383,0.391,107.428,217.339
3076.042,13.88,120.458,1.331,1.473,2.382,0.368,106.543,216.718
3076.194,13.963,117.24,1.334,1.477,2.387,0.342,105.394,216.46
3076.346,14.088,117.602,1.324,1.466,2.39,0.371,105.794,215.471
3076.499,14.21,122.655,1.299,1.436,2.392,0.38,105.039,213.109
3076.651,14.281,121.008,1.31,1.45,2.396,0.385,103.392,210.099
3076.804,14.225,120.037,1.345,1.494,2.402,0.362,100.938,206.794
3076.956,14.114,116.622,1.373,1.528,2.406,0.362,100.007,205.297
3077.108,13.996,117.341,1.402,1.565,2.405,0.367,101.185,205.729
3077.261,13.869,122.379,1.45,1.625,2.405,0.356,101.178,206.66
3077.413,13.843,128.068,1.487,1.672,2.408,0.338,102.318,207.633
3077.566,13.938,127.431,1.428,1.598,2.407,0.347,105.423,208.443
3077.718,14.071,120.329,1.413,1.579,2.402,0.383,107.152,209.758
3077.87,14.179,119.931,1.432,1.604,2.401,0.39,107.568,211.828
3078.023,14.253,125.659,1.396,1.561,2.407,0.354,105.404,214.943
3078.175,14.284,132.721,1.402,1.57,2.41,0.335,102.66,218.628
3078.328,14.26,131.244,1.432,1.61,2.401,0.358,102.858,221.664
3078.48,14.13,129.628,1.449,1.633,2.389,0.368,101.65,222.855
3078.632,13.918,129.012,1.436,1.617,2.383,0.354,103.118,221.434
3078.785,13.714,126.104,1.432,1.614,2.387,0.351,103.708,217.415
3078.937,13.673,125.225,1.425,1.607,2.392,0.351,103.109,211.509
3079.09,13.772,122.075,1.409,1.59,2.395,0.354,102.298,207.084
3079.242,13.928,119.47,1.432,1.621,2.393,0.352,100.863,205.493
3079.394,14.061,114.243,1.43,1.619,2.384,0.37,98.369,204.464
3079.547,14.159,114.281,1.441,1.635,2.374,0.38,97.572,203.008
3079.699,14.21,117.932,1.446,1.644,2.36,0.378,99.964,203.64
3079.852,14.224,120.968,1.461,1.664,2.352,0.394,101.663,206.318
3080.004,14.201,118.722,1.462,1.667,2.354,0.393,101.536,209.82
3080.156,14.116,114.784,1.472,1.681,2.366,0.379,100.765,213.715
3080.309,13.925,117.441,1.498,1.716,2.386,0.347,100.094,215.34
3080.461,13.776,120.246,1.518,1.743,2.404,0.348,97.585,215.767
3080.614,13.814,123.541,1.518,1.745,2.414,0.371,97.754,216.048
3080.766,13.87,122.677,1.515,1.741,2.413,0.389,98.643,217.393
3080.918,13.897,122.901,1.489,1.708,2.408,0.386,98.685,218.039
3081.071,13.928,119.489,1.469,1.682,2.407,0.354,99.349,216.985
3081.223,13.974,119.083,1.447,1.653,2.408,0.338,101.24,216.068
3081.375,14.034,115.677,1.411,1.605,2.409,0.335,102.096,214.03
3081.528,14.053,115.23,1.353,1.531,2.411,0.362,104.525,211.126
3081.68,13.95,110.457,1.283,1.441,2.412,0.366,104.86,209.275
3081.833,13.804,114.491,1.237,1.381,2.413,0.353,103.34,208.85
3081.985,13.737,119.567,1.276,1.429,2.412,0.352,102.321,209.342
3082.138,13.772,125.161,1.362,1.538,2.408,0.349,101.185,211.145
3082.29,13.866,125.414,1.473,1.682,2.404,0.353,100.042,212.494
3082.442,13.977,122.234,1.554,1.791,2.401,0.343,100.879,212.494
3082.595,14.084,121.819,1.514,1.739,2.402,0.339,101.569,212.561
3082.747,14.185,118.768,1.399,1.591,2.407,0.357,102.376,214.053
3082.9,14.245,118.741,1.283,1.443,2.411,0.361,102.682,215.519
3083.052,14.241,112.253,1.192,1.33,2.411,0.363,103.698,216.092
3083.204,14.213,113.033,1.143,1.271,2.412,0.352,105.889,216.509
3083.357,14.145,118.055,1.108,1.229,2.412,0.349,107.077,217.522
3083.509,14.042,127.494,1.119,1.243,2.411,0.369,106.628,220.093
3083.662,13.924,128.127,1.168,1.306,2.407,0.373,105.348,224.18
3083.814,13.892,120.669,1.227,1.38,2.4,0.375,103.737,227.602
3083.966,13.987,119.187,1.237,1.392,2.391,0.395,106.823,230.557
3084.119,14.106,122.633,1.183,1.323,2.383,0.427,109.551,235.706
3084.271,14.194,129.044,1.122,1.246,2.375,0.461,111.087,241.534
3084.424,14.254,130.426,1.054,1.162,2.373,0.456,113.978,246.423
3084.576,14.335,128.906,0.979,1.071,2.375,0.438,113.457,249.487
3084.729,14.296,129.727,0.911,0.989,2.379,0.415,114.307,248.856
3084.881,14.233,128.677,0.878,0.95,2.385,0.414,114.766,245.241
3085.033,14.15,128.38,0.903,0.979,2.388,0.445,114.479,242.124
3085.186,14.073,123.145,0.97,1.056,2.383,0.451,114.046,241.053
3085.338,14.056,124.447,1.048,1.148,2.376,0.453,114.411,240.698
3085.49,13.945,118.209,1.097,1.206,2.379,0.414,113.434,240.752
3085.643,13.879,117.605,1.097,1.206,2.4,0.41,113.382,241.337
3085.795,13.972,112.971,1.069,1.171,2.409,0.413,114.333,242.692
3085.948,14.073,114.451,1.005,1.095,2.397,0.438,114.642,246.402
3086.1,14.154,114.378,1.012,1.103,2.374,0.436,114.281,250.091
3086.252,14.193,114.541,1.019,1.111,2.359,0.412,115.54,251.729
3086.405,14.105,116.669,1.008,1.098,2.351,0.406,114.801,252.69
3086.557,13.992,117.867,1.005,1.094,2.34,0.413,114.225,252.994
3086.71,13.844,116.267,1.015,1.107,2.33,0.42,114.173,253.335
3086.862,13.757,116.064,1.02,1.112,2.325,0.447,113.109,255.27
3087.014,13.818,114.934,1.003,1.092,2.323,0.443,113.262,257.271
3087.167,13.889,117.32,0.998,1.085,2.326,0.437,114.115,257.853
3087.319,13.952,114.398,0.999,1.086,2.328,0.414,113.809,256.743
3087.472,14.001,114.087,1.018,1.107,2.327,0.437,116.208,254.904
3087.624,14.071,109.553,1.029,1.119,2.324,0.446,113.838,253.46
3087.776,14.144,110.018,1.041,1.134,2.323,0.465,111.341,251.554
3087.929,14.131,106.108,1.071,1.169,2.326,0.414,111.465,249.35
3088.081,13.945,105.693,1.095,1.198,2.332,0.408,112.243,246.642
3088.234,13.666,103.396,1.093,1.195,2.338,0.438,114.154,243.59
3088.386,13.538,106.822,1.05,1.144,2.345,0.467,112.803,241.378
3088.538,13.612,105.06,1.032,1.124,2.349,0.47,113.379,239.145
3088.691,13.731,105.421,0.989,1.073,2.35,0.401,113.366,237.936
3088.843,13.825,105.701,0.987,1.073,2.348,0.401,113.04,238.674
3088.996,13.889,114.624,0.975,1.06,2.348,0.396,112.923,239.636
3089.148,13.937,117.075,0.95,1.033,2.354,0.403,114.089,239.978
3089.3,13.99,117.576,0.936,1.018,2.363,0.395,113.77,239.457
3089.453,14.004,114.416,0.944,1.029,2.369,0.393,112.956,237.768
3089.605,13.883,112.174,0.931,1.015,2.363,0.408,113.158,235.327
3089.758,13.656,111.296,0.923,1.007,2.348,0.453,114.108,233.46
3089.91,13.494,112.716,0.915,0.998,2.341,0.491,112.07,232.46
3090.062,13.505,112.774,0.853,0.926,2.355,0.495,112.79,231.345
3090.215,13.604,115.493,0.875,0.952,2.385,0.469,112.409,231.782
3090.367,13.769,116.072,0.925,1.012,2.406,0.467,110.716,235.259
3090.52,13.888,121.235,0.926,1.014,2.404,0.447,111.185,239.055
3090.672,13.848,118.096,0.925,1.012,2.389,0.44,111.429,239.979
3090.824,13.854,117.242,0.969,1.063,2.37,0.455,110.482,237.153
3090.977,13.823,116.893,0.988,1.085,2.364,0.481,110.146,232.283
3091.129,13.751,109.475,1.029,1.134,2.368,0.458,108.086,228.077
3091.281,13.625,104.415,1.122,1.247,2.382,0.404,108.008,223.704
3091.434,13.497,97.099,1.212,1.359,2.379,0.334,109.593,219.079
3091.586,13.339,90.438,1.351,1.535,2.342,0.304,109.072,216.49
3091.739,13.267,81.163,1.581,1.837,2.288,0.277,108.193,216.234
3091.891,13.358,74.098,1.674,1.962,2.251,0.259,105.583,217.684
3092.044,13.519,80.872,1.592,1.85,2.263,0.255,103.708,219.367
3092.196,13.646,87.688,1.469,1.685,2.307,0.274,99.486,219.143
3092.348,13.751,95.346,1.413,1.612,2.359,0.328,99.88,217.891
3092.501,13.77,100.685,1.323,1.495,2.393,0.366,101.462,216.883
3092.653,13.649,102.027,1.278,1.438,2.404,0.369,102.191,215.007
3092.806,13.539,110.19,1.273,1.432,2.401,0.375,103.258,213.178
3092.958,13.484,109.212,1.301,1.467,2.391,0.373,105.413,213.651
3093.11,13.386,115.662,1.315,1.485,2.379,0.393,105.788,215.32
3093.263,13.3,115.568,1.318,1.487,2.366,0.378,105.156,217.607
3093.415,13.311,123.846,1.306,1.471,2.358,0.396,105.273,220.789
3093.568,13.411,125.805,1.273,1.429,2.365,0.376,104.434,222.893
3093.72,13.528,125.852,1.251,1.399,2.383,0.381,104.085,222.898
3093.872,13.625,123.603,1.291,1.449,2.405,0.383,104.622,222.16
3094.025,13.693,121.144,1.304,1.463,2.416,0.375,103.148,221.37
3094.177,13.713,121.374,1.323,1.487,2.416,0.385,103.477,220.832
3094.33,13.68,117.547,1.341,1.508,2.412,0.379,105.042,220.327
3094.482,13.562,117.888,1.36,1.531,2.404,0.429,107.181,219.487
3094.635,13.432,116.312,1.338,1.503,2.393,0.425,111.191,218.515
3094.787,13.336,114.999,1.322,1.482,2.38,0.444,111.8,218.905
3094.939,13.327,113.869,1.307,1.461,2.371,0.437,113.994,221.377
